1.0,0.33444
2.0,0.3709999999999999
3.0,0.4118600000000001
4.0,0.4606200000000002
5.0,0.4956000000000003
6.0,0.5268800000000001
7.0,0.5662800000000003
8.0,0.6052799999999998
9.0,0.6392200000000002
10.0,0.6667000000000001
11.0,0.6982799999999999
12.0,0.7120400000000001
13.0,0.7541400000000005
14.0,0.7659599999999998
15.0,0.7922999999999999
16.0,0.8157200000000002
17.0,0.8178599999999999
18.0,0.84342
19.0,0.8478600000000003
20.0,0.8512200000000003
21.0,0.87448
22.0,0.87862
23.0,0.88944
24.0,0.8915400000000001
25.0,0.8995799999999999
26.0,0.8965199999999999
27.0,0.8927999999999996
28.0,0.9061
29.0,0.9060999999999999
30.0,0.9066799999999996
31.0,0.9376400000000001
32.0,0.9158399999999998
33.0,0.9297999999999996
34.0,0.9224800000000001
35.0,0.9117399999999993
36.0,0.9199399999999999
37.0,0.9295399999999997
38.0,0.9290199999999996
39.0,0.9341199999999994
40.0,0.92746
41.0,0.9320799999999998
42.0,0.9341599999999995
43.0,0.9312599999999999
44.0,0.9309799999999997
45.0,0.9456200000000001
46.0,0.92722
47.0,0.9416399999999997
48.0,0.9457
49.0,0.9679600000000004
50.0,0.9309200000000001
